Electrophile,Nucleophile,Ligand,Base,Solvent,Yield,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[OH-].[Na+],CC#N,47.14,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[OH-].[Na+],CC#N,34.80,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Na+].OC([O-])=O,CC#N,91.47,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[Na+].OC([O-])=O,CC#N,93.27,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[Na+].OC([O-])=O,CC#N,94.03,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Na+].OC([O-])=O,CC#N,84.04,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[Na+].OC([O-])=O,CC#N,86.92,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[Na+].OC([O-])=O,CC#N,92.01,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Na+].OC([O-])=O,CC#N,87.49,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[Na+].OC([O-])=O,CC#N,87.18,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Na+].OC([O-])=O,CC#N,84.94,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[Na+].OC([O-])=O,CC#N,96.20,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[Na+].OC([O-])=O,CC#N,37.03,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CC#N,87.61,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[F-].[Cs+],CC#N,95.85,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CC#N,90.30,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],CC#N,88.99,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[F-].[Cs+],CC#N,80.55,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[F-].[Cs+],CC#N,91.07,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[F-].[Cs+],CC#N,83.98,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[F-].[Cs+],CC#N,82.98,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[F-].[Cs+],CC#N,79.93,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[F-].[Cs+],CC#N,89.19,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[F-].[Cs+],CC#N,62.03,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,83.54,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,91.18,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,86.92,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,81.31,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,73.72,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,85.75,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,71.78,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,75.69,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,65.69,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,79.45,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CC#N,43.21,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[OH-],CC#N,82.29,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[K+].[OH-],CC#N,91.35,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[K+].[OH-],CC#N,89.74,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[K+].[OH-],CC#N,83.91,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[K+].[OH-],CC#N,81.25,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[K+].[OH-],CC#N,93.12,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[OH-],CC#N,86.64,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[K+].[OH-],CC#N,89.27,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[OH-],CC#N,85.95,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[K+].[OH-],CC#N,92.13,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[K+].[OH-],CC#N,69.09,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],CC#N,92.92,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[Li+].CC(C)(C)[O-],CC#N,98.20,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],CC#N,90.96,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Li+].CC(C)(C)[O-],CC#N,91.73,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[Li+].CC(C)(C)[O-],CC#N,90.03,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[Li+].CC(C)(C)[O-],CC#N,94.64,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Li+].CC(C)(C)[O-],CC#N,93.43,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[Li+].CC(C)(C)[O-],CC#N,90.23,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Li+].CC(C)(C)[O-],CC#N,88.37,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[Li+].CC(C)(C)[O-],CC#N,90.92,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[Li+].CC(C)(C)[O-],CC#N,56.20,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,CC#N,91.89,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,CCN(CC)CC,CC#N,94.82,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,CC#N,91.24,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,CCN(CC)CC,CC#N,91.40,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,CCN(CC)CC,CC#N,85.85,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,CCN(CC)CC,CC#N,92.03,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,CCN(CC)CC,CC#N,85.21,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,CCN(CC)CC,CC#N,85.30,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,CCN(CC)CC,CC#N,79.09,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,CCN(CC)CC,CC#N,87.30,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,CCN(CC)CC,CC#N,56.51,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],C1CCOC1,88.50,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[OH-].[Na+],C1CCOC1,95.95,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],C1CCOC1,94.08,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[Na+],C1CCOC1,88.60,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[OH-].[Na+],C1CCOC1,83.30,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[OH-].[Na+],C1CCOC1,96.14,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[Na+],C1CCOC1,86.88,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[OH-].[Na+],C1CCOC1,76.25,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[OH-].[Na+],C1CCOC1,83.93,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[OH-].[Na+],C1CCOC1,88.57,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[OH-].[Na+],C1CCOC1,61.53,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Na+].OC([O-])=O,C1CCOC1,83.82,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[Na+].OC([O-])=O,C1CCOC1,91.34,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[Na+].OC([O-])=O,C1CCOC1,83.05,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Na+].OC([O-])=O,C1CCOC1,81.74,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[Na+].OC([O-])=O,C1CCOC1,64.98,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[Na+].OC([O-])=O,C1CCOC1,74.43,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Na+].OC([O-])=O,C1CCOC1,60.40,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[Na+].OC([O-])=O,C1CCOC1,52.81,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Na+].OC([O-])=O,C1CCOC1,55.47,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[Na+].OC([O-])=O,C1CCOC1,71.51,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[Na+].OC([O-])=O,C1CCOC1,37.37,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],C1CCOC1,55.62,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[F-].[Cs+],C1CCOC1,70.45,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],C1CCOC1,63.78,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],C1CCOC1,62.81,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[F-].[Cs+],C1CCOC1,48.77,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[F-].[Cs+],C1CCOC1,62.90,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[F-].[Cs+],C1CCOC1,39.40,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[F-].[Cs+],C1CCOC1,43.13,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[F-].[Cs+],C1CCOC1,40.12,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[F-].[Cs+],C1CCOC1,54.13,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[F-].[Cs+],C1CCOC1,24.51,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O, CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,C1CCOC1,47.62,,
IC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1B(O)O,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[K+].[K+].[K+].[O-]P([O-])([O-])=O,C1CCOC1,61.51,,
