Electrophile,Nucleophile,Ligand,Base,Solvent,Yld
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,CCN(CC)CC,C1CCOC1,33.41
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,CCN(CC)CC,C1CCOC1,38.70
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,CCN(CC)CC,C1CCOC1,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],C1CCOC1,33.83
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[F-].[Cs+],C1CCOC1,39.56
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],C1CCOC1,46.25
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],C1CCOC1,21.61
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[F-].[Cs+],C1CCOC1,28.14
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[F-].[Cs+],C1CCOC1,45.11
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[F-].[Cs+],C1CCOC1,33.79
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[F-].[Cs+],C1CCOC1,41.14
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[F-].[Cs+],C1CCOC1,33.60
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[F-].[Cs+],C1CCOC1,34.53
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[F-].[Cs+],C1CCOC1,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,C1CCOC1,41.74
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[K+].[K+].[K+].[O-]P([O-])([O-])=O,C1CCOC1,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,C1CCOC1,39.66
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,C1CCOC1,30.66
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,C1CCOC1,38.58
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[K+].[K+].[K+].[O-]P([O-])([O-])=O,C1CCOC1,50.82
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[K+].[K+].[O-]P([O-])([O-])=O,C1CCOC1,23.92
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,C1CCOC1,43.42
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[K+].[K+].[O-]P([O-])([O-])=O,C1CCOC1,37.61
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[K+].[K+].[K+].[O-]P([O-])([O-])=O,C1CCOC1,36.40
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,C1CCOC1,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[OH-].[Na+],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],CN(C)C=O,25.47
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[Na+],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[OH-].[Na+],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[OH-].[Na+],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[Na+],CN(C)C=O,43.83
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[OH-].[Na+],CN(C)C=O,49.89
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[OH-].[Na+],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[OH-].[Na+],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[OH-].[Na+],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[OH-],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[K+].[OH-],CN(C)C=O,52.94
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[K+].[OH-],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[K+].[OH-],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[K+].[OH-],CN(C)C=O,47.43
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[K+].[OH-],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[OH-],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[K+].[OH-],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[OH-],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[K+].[OH-],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[K+].[OH-],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],CN(C)C=O,27.87
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[Li+].CC(C)(C)[O-],CN(C)C=O,23.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],CN(C)C=O,18.55
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Li+].CC(C)(C)[O-],CN(C)C=O,25.37
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[Li+].CC(C)(C)[O-],CN(C)C=O,38.40
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[Li+].CC(C)(C)[O-],CN(C)C=O,32.91
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Li+].CC(C)(C)[O-],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[Li+].CC(C)(C)[O-],CN(C)C=O,42.35
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Li+].CC(C)(C)[O-],CN(C)C=O,91.28
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[Li+].CC(C)(C)[O-],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[Li+].CC(C)(C)[O-],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Na+].OC([O-])=O,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[Na+].OC([O-])=O,CN(C)C=O,54.48
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[Na+].OC([O-])=O,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Na+].OC([O-])=O,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[Na+].OC([O-])=O,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[Na+].OC([O-])=O,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Na+].OC([O-])=O,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[Na+].OC([O-])=O,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Na+].OC([O-])=O,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[Na+].OC([O-])=O,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[Na+].OC([O-])=O,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,CN(C)C=O,26.86
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,CCN(CC)CC,CN(C)C=O,50.12
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,CCN(CC)CC,CN(C)C=O,18.63
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,CCN(CC)CC,CN(C)C=O,41.57
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,CCN(CC)CC,CN(C)C=O,33.16
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,CCN(CC)CC,CN(C)C=O,23.13
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,CCN(CC)CC,CN(C)C=O,37.36
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,CCN(CC)CC,CN(C)C=O,33.27
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,CCN(CC)CC,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,CCN(CC)CC,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CN(C)C=O,29.77
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[F-].[Cs+],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[F-].[Cs+],CN(C)C=O,46.64
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[F-].[Cs+],CN(C)C=O,49.68
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[F-].[Cs+],CN(C)C=O,38.22
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[F-].[Cs+],CN(C)C=O,38.71
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[F-].[Cs+],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[F-].[Cs+],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC1(c2c(Oc3c1cccc3P(c4ccccc4)c5ccccc5)c(P(c6ccccc6)c7ccccc7)ccc2)C,[F-].[Cs+],CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,c1ccc(cc1)P(c2ccccc2)c3ccccc3 ,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,61.04
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,29.53
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,44.91
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,53.93
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@@]45C[C@@H]6C[C@@H](C[C@@H](C6)C4)C5,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,0.00
CC1=CC=C(N(C2OCCCC2)N=C3)C3=C1Br,F[B-](F)(F)C1=CC=C(N=CC=C2)C2=C1,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[K+].[K+].[O-]P([O-])([O-])=O,CN(C)C=O,53.92
